,STNID,min,min_05,max_95,max,Latitude,Longitude,Name,FIPS_COUNTY,COUNTY_NAME,AVG_WEEKLY_WAGE
6826,USC00471847,-0.8,1.5,79.05,80.7,45.8003,-91.4594,COUDERAY 7 W,55113,"Sawyer County, Wisconsin",710
6827,USC00473511,-1.4,-0.05,81.1,81.8,46.0003,-91.5075,HAYWARD RS,55113,"Sawyer County, Wisconsin",710
6828,USC00479304,0.1,2.1,77.6,78.6,45.8833,-91.07,WINTER,55113,"Sawyer County, Wisconsin",710
6829,USW00094973,-0.9,1.0,78.8,80.0,46.0261,-91.4442,HAYWARD MUNI AP,55113,"Sawyer County, Wisconsin",710
6830,USC00471897,0.9,2.95,80.5,81.2,45.3575,-88.1919,CRIVITZ HIGH FALLS,55075,"Marinette County, Wisconsin",813
6831,USC00473174,2.3,4.4,76.55,77.5,45.6214,-88.3603,GOODMAN SANITARY DIST,55075,"Marinette County, Wisconsin",813
6832,USC00475091,9.5,11.05,78.7,79.9,45.0983,-87.6236,MARINETTE,55075,"Marinette County, Wisconsin",813
6833,USC00476510,6.0,7.75,78.8,80.3,45.0281,-87.7355,PESHTIGO,55075,"Marinette County, Wisconsin",813
6834,USC00471923,-0.2,1.85,79.55,80.5,45.5333,-92.0222,CUMBERLAND,55005,"Barron County, Wisconsin",740
6835,USC00477132,0.6,2.8499999999999996,79.75,80.6,45.4164,-91.7719,RICE LAKE,55005,"Barron County, Wisconsin",740
6836,USC00477174,0.7,2.6500000000000004,78.75,79.9,45.2142,-91.8875,RIDGELAND 1 NNE,55005,"Barron County, Wisconsin",740
6837,USC00471970,7.9,9.6,82.8,84.1,43.6561,-89.2028,DALTON,55047,"Green Lake County, Wisconsin",756
6838,USC00475096,6.3,7.85,80.15,81.5,43.7028,-88.9989,MARKESAN,55047,"Green Lake County, Wisconsin",756
6839,USC00471978,0.4,2.8,78.95,80.0,46.0086,-92.3736,DANBURY,55013,"Burnett County, Wisconsin",643
6840,USW00014995,0.4,2.6,80.75,81.9,45.7728,-92.6886,GRANTSBURG,55013,"Burnett County, Wisconsin",643
6841,USC00472055,8.1,9.95,78.65,79.3,44.3514,-87.812,DENMARK WWTP,55009,"Brown County, Wisconsin",1012
6842,USC00473268,7.7,9.8,79.85,81.0,44.4983,-88.1119,GREEN BAY WFO,55009,"Brown County, Wisconsin",1012
6843,USC00473271,7.2,9.149999999999999,79.9,81.1,44.5331,-88.0981,GREEN BAY BOTANICAL,55009,"Brown County, Wisconsin",1012
6844,USW00014898,8.6,10.25,78.85,80.1,44.4983,-88.1111,GREEN BAY,55009,"Brown County, Wisconsin",1012
6845,USC00472173,8.3,9.6,80.8,81.8,42.9608,-90.1161,DODGEVILLE,55049,"Iowa County, Wisconsin",823
6846,USC00472279,3.9,5.55,81.55,83.3,44.6197,-91.9794,DURAND,55091,"Pepin County, Wisconsin",749
6847,USC00472314,3.1,4.9,78.6,80.1,45.9169,-89.2564,EAGLE RIVER,55125,"Vilas County, Wisconsin",637
6848,USC00477092,-1.0,0.8,76.75,77.6,46.1222,-89.8772,REST LAKE,55125,"Vilas County, Wisconsin",637
6849,USC00477480,0.6,2.1500000000000004,74.4,75.4,45.9156,-89.4894,ST GERMAIN,55125,"Vilas County, Wisconsin",637
6850,USC00472556,5.2,6.95,81.1,82.2,44.7303,-92.4586,ELLSWORTH 1 E,55093,"Pierce County, Wisconsin",732
6851,USC00477226,3.1,5.15,81.4,82.6,44.8542,-92.6122,RIVER FALLS,55093,"Pierce County, Wisconsin",732
6852,USC00472626,10.2,12.55,78.30000000000001,80.0,45.1708,-87.1536,EPHRAIM 1NE-WWTP,55029,"Door County, Wisconsin",695
6853,USC00472851,9.5,11.2,76.3,77.3,44.6997,-87.3967,FORESTVILLE-4E,55029,"Door County, Wisconsin",695
6854,USC00478267,9.4,11.3,78.15,79.1,44.8797,-87.3356,STURGEON BAY EXP FARM,55029,"Door County, Wisconsin",695
6855,USC00478905,9.9,12.149999999999999,74.95,75.9,45.3581,-86.8911,WASHINGTON IS,55029,"Door County, Wisconsin",695
6856,USC00472826,2.2,3.75,76.3,77.3,45.9336,-88.2583,FLORENCE,55037,"Florence County, Wisconsin",533
6857,USC00472839,9.6,11.05,78.9,80.3,43.7953,-88.4533,FOND DU LAC,55039,"Fond Du Lac County, Wisconsin",917
6858,USC00477209,7.5,9.45,79.25,80.7,43.8864,-88.7444,RIPON 5 NE,55039,"Fond Du Lac County, Wisconsin",917
6859,USW00004840,10.7,12.4,81.0,82.3,43.77,-88.4864,FOND DU LAC CO AP,55039,"Fond Du Lac County, Wisconsin",917
6860,USC00472869,10.1,11.850000000000001,81.7,83.0,42.905,-88.8589,FT ATKINSON,55055,"Jefferson County, Wisconsin",800
6861,USC00474108,10.0,11.45,82.55,83.0,42.9944,-88.8042,JEFFERSON WWTP,55055,"Jefferson County, Wisconsin",800
6862,USC00474482,9.7,11.45,82.4,83.9,43.0803,-88.8967,LAKE MILLS,55055,"Jefferson County, Wisconsin",800
6863,USC00478316,10.2,11.850000000000001,81.35,82.8,42.9675,-88.5497,SULLIVAN 3SE,55055,"Jefferson County, Wisconsin",800
6864,USC00478910,10.0,12.5,81.55,83.0,43.1878,-88.9844,WATERLOO,55055,"Jefferson County, Wisconsin",800
6865,USC00478919,9.3,11.0,80.8,82.0,43.1742,-88.7364,WATERTOWN,55055,"Jefferson County, Wisconsin",800
6866,USC00479190,10.1,11.850000000000001,81.4,82.6,42.8508,-88.7247,WHITEWATER,55055,"Jefferson County, Wisconsin",800
6867,USC00472973,3.8,6.4,81.45,83.2,43.975,-89.8308,FRIENDSHIP,55001,"Adams County, Wisconsin",705
6868,USC00473022,4.5,6.5,82.15,83.0,43.3144,-90.8486,GAYS MILLS,55023,"Crawford County, Wisconsin",691
6869,USC00474937,10.5,12.5,82.55,83.9,43.2117,-91.0986,LYNXVILLE DAM 9,55023,"Crawford County, Wisconsin",691
6870,USC00476827,8.2,10.149999999999999,83.0,84.1,43.0514,-91.135,PRAIRIE DU CHIEN,55023,"Crawford County, Wisconsin",691
6871,USC00473038,9.9,11.9,82.95,84.1,43.5706,-91.2294,GENOA DAM 8,55123,"Vernon County, Wisconsin",683
6872,USC00473654,5.7,7.5,81.9,83.1,43.6542,-90.3339,HILLSBORO,55123,"Vernon County, Wisconsin",683
6873,USC00478827,5.6,7.45,78.2,79.6,43.5594,-90.8761,VIROQUA,55123,"Vernon County, Wisconsin",683
6874,USC00473058,10.2,11.75,79.8,80.9,43.2389,-88.1222,GERMANTOWN,55131,"Washington County, Wisconsin",897
6875,USC00473453,8.8,10.4,79.8,80.8,43.3311,-88.4114,HARTFORD 2 W,55131,"Washington County, Wisconsin",897
6876,USC00473702,7.0,8.850000000000001,78.95,80.7,43.2422,-88.2889,HOLY HILL 2 E,55131,"Washington County, Wisconsin",897
6877,USC00479050,11.3,12.9,80.7,82.1,43.3681,-88.0858,WEST BEND,55131,"Washington County, Wisconsin",897
6878,USC00473332,0.4,2.3,74.5,75.6,46.4858,-90.4372,SAXON 1WSW,55051,"Iron County, Wisconsin",603
6879,USC00473800,2.1,3.8499999999999996,76.65,77.6,46.4619,-90.1933,HURLEY,55051,"Iron County, Wisconsin",603
6880,USC00473391,9.4,11.350000000000001,81.8,82.8,42.9369,-88.03,HALES CORNERS-WHITNALL,55079,"Milwaukee County, Wisconsin",1095
6881,USC00475474,13.2,14.95,82.75,84.2,43.0719,-88.0294,MILWAUKEE MT MARY CLG,55079,"Milwaukee County, Wisconsin",1095
6882,USC00477964,12.9,14.9,79.0,80.0,42.9011,-87.8494,SOUTH MILWAUKEE WWTP,55079,"Milwaukee County, Wisconsin",1095
6883,USC00479046,12.9,14.7,83.7,85.0,43.0175,-88.0017,WEST ALLIS,55079,"Milwaukee County, Wisconsin",1095
6884,USW00014839,15.2,16.799999999999997,79.35,80.4,42.955,-87.9044,MILWAUKEE MITCHELL AP,55079,"Milwaukee County, Wisconsin",1095
6885,USC00473471,2.9,4.5,80.25,81.6,44.4169,-90.7314,HATFIELD,55053,"Jackson County, Wisconsin",802
6886,USC00475164,5.0,6.65,80.05,81.2,44.1747,-90.3483,MATHER 3 NW,55053,"Jackson County, Wisconsin",802
6887,USC00474080,2.5,4.75,77.95,79.0,45.3497,-90.7483,JUMP RIVER 3E,55119,"Taylor County, Wisconsin",725
6888,USC00475255,1.9,3.95,78.25,79.2,45.1308,-90.3439,MEDFORD,55119,"Taylor County, Wisconsin",725
6889,USC00474174,16.0,17.6,78.7,79.7,42.5608,-87.8156,KENOSHA,55059,"Kenosha County, Wisconsin",863
6890,USC00476380,11.6,13.3,81.5,82.1,42.5806,-88.0903,PADDOCK LAKE,55059,"Kenosha County, Wisconsin",863
6891,USW00004845,13.4,15.1,81.05,82.5,42.595,-87.9381,KENOSHA RGNL AP,55059,"Kenosha County, Wisconsin",863
6892,USC00474195,11.3,12.649999999999999,75.6,76.5,44.4628,-87.505,KEWAUNEE,55061,"Kewaunee County, Wisconsin",755
6893,USC00474373,7.4,9.350000000000001,78.85,80.0,43.8225,-91.1914,LA CROSSE WFO,55063,"La Crosse County, Wisconsin",876
6894,USW00014920,8.4,10.350000000000001,83.1,84.5,43.8789,-91.2528,LA CROSSE MUNI AP,55063,"La Crosse County, Wisconsin",876
6895,USC00474457,13.9,15.3,84.2,85.7,42.5936,-88.4347,LAKE GENEVA,55127,"Walworth County, Wisconsin",761
6896,USC00474546,7.9,9.7,79.75,80.6,42.8278,-90.7889,LANCASTER 4 WSW,55043,"Grant County, Wisconsin",731
6897,USC00476646,8.5,10.4,81.65,82.6,42.7489,-90.4656,PLATTEVILLE,55043,"Grant County, Wisconsin",731
6898,USW00094994,8.4,10.4,83.8,85.0,43.1561,-90.6775,BOSCOBEL AP,55043,"Grant County, Wisconsin",731
6899,USC00474582,3.2,4.75,73.3,74.2,45.5119,-88.7594,LAONA 6 SW,55041,"Forest County, Wisconsin",715
6900,USC00475863,2.2,3.7,78.2,79.0,45.7833,-88.7,NEWALD 4 N,55041,"Forest County, Wisconsin",715
6901,USC00474829,-0.4,0.6499999999999999,77.55,78.2,45.8883,-89.1389,LONG LAKE DAM,55085,"Oneida County, Wisconsin",813
6902,USC00475516,0.0,1.55,75.7,76.7,45.8864,-89.7322,MINOCQUA,55085,"Oneida County, Wisconsin",813
6903,USC00476122,0.4,1.85,76.25,77.4,45.6358,-89.2417,NORTH PELICAN,55085,"Oneida County, Wisconsin",813
6904,USC00476939,-0.1,1.7999999999999998,76.85,77.5,45.8342,-89.5472,RAINBOW RSVR TOMAHAWK,55085,"Oneida County, Wisconsin",813
6905,USC00477113,0.9,2.8499999999999996,78.15,79.2,45.5986,-89.4508,RHINELANDER,55085,"Oneida County, Wisconsin",813
6906,USC00479236,0.3,2.05,76.7,77.6,45.7081,-89.8489,WILLOW RSVR,55085,"Oneida County, Wisconsin",813
6907,USW00004803,2.9,4.3,78.35,79.2,45.6308,-89.4653,RHINELANDER ONEIDA AP,55085,"Oneida County, Wisconsin",813
6908,USC00475017,13.2,14.7,76.4,77.3,44.0869,-87.6522,MANITOWOC,55071,"Manitowoc County, Wisconsin",851
6909,USC00478672,11.9,13.350000000000001,74.7,75.5,44.1431,-87.5678,TWO RIVERS,55071,"Manitowoc County, Wisconsin",851
6910,USC00475120,5.3,6.85,80.6,81.5,44.6319,-90.1314,MARSHFIELD EXP FARM,55141,"Wood County, Wisconsin",897
6911,USC00476859,-1.0,0.95,78.0,79.0,44.5447,-90.3017,PRENTICE #2,55141,"Wood County, Wisconsin",897
6912,USC00479335,5.7,7.35,82.4,83.6,44.3881,-89.8056,WISCONSIN RAPIDS,55141,"Wood County, Wisconsin",897
6913,USW00004826,6.7,8.1,81.25,82.5,44.3592,-89.8369,WISCONSIN RAPIDS ALEXAND,55141,"Wood County, Wisconsin",897
6914,USW00094985,6.1,7.75,78.65,79.7,44.6381,-90.1875,MARSHFIELD MUNI AP,55141,"Wood County, Wisconsin",897
6915,USC00475178,7.0,8.7,81.0,82.1,43.79,-90.0597,MAUSTON 1 SE,55057,"Juneau County, Wisconsin",782
6916,USC00475786,4.8,6.45,82.95,84.2,44.0261,-90.0814,NECEDAH,55057,"Juneau County, Wisconsin",782
6917,USW00054903,6.8,8.25,80.25,82.1,44.0603,-90.1736,NECEDAH 5 WNW,55057,"Juneau County, Wisconsin",782
6918,USC00475335,4.5,6.25,80.6,81.4,44.8742,-91.9364,MENOMONIE,55033,"Dunn County, Wisconsin",786
6919,USC00475364,1.9,3.75,79.1,80.1,45.1786,-89.6617,MERRILL,55069,"Lincoln County, Wisconsin",831
6920,USC00477142,0.4,2.2,75.8,76.9,45.53,-89.73,RICE RSVR TOMAHAWK-2,55069,"Lincoln County, Wisconsin",831
6921,USC00475525,-1.5,0.4,78.45,79.2,46.0667,-91.8667,MINONG 5 WSW,55129,"Washburn County, Wisconsin",695
6922,USC00478027,-0.1,2.2,79.8,80.7,45.8236,-91.8761,SPOONER AG RES STN,55129,"Washburn County, Wisconsin",695
6923,USC00475581,7.1,8.75,80.75,81.9,43.7806,-89.3169,MONTELLO,55077,"Marquette County, Wisconsin",869
6924,USC00475808,3.9,5.45,79.25,80.3,44.5297,-90.6383,NEILLSVILLE 3 SW,55019,"Clark County, Wisconsin",730
6925,USC00476357,1.0,2.6500000000000004,78.3,79.3,44.98,-90.5545,OWEN 2N,55019,"Clark County, Wisconsin",730
6926,USC00476330,9.7,11.3,80.45,81.6,44.0206,-88.5581,OSHKOSH,55139,"Winnebago County, Wisconsin",1053
6927,USW00094855,10.1,11.5,80.8,81.8,43.9844,-88.5569,OSHKOSH WITTMAN AP,55139,"Winnebago County, Wisconsin",1053
6928,USC00476398,1.0,2.8,76.4,77.4,45.9336,-90.4506,PARK FALLS DNR HQ,55099,"Price County, Wisconsin",756
6929,USC00476764,12.3,13.95,78.1,78.7,43.3944,-87.8636,PORT WASHINGTON,55089,"Ozaukee County, Wisconsin",938
6930,USC00477158,6.1,8.1,82.1,83.3,43.3314,-90.3889,RICHLAND CTR,55103,"Richland County, Wisconsin",687
6931,USC00477349,3.0,4.800000000000001,78.85,79.9,44.7511,-89.245,ROSHOLT 9 NNE,55073,"Marathon County, Wisconsin",900
6932,USW00014897,5.6,7.35,79.15,80.3,44.9258,-89.6256,WAUSAU DWTN AP,55073,"Marathon County, Wisconsin",900
6933,USC00478171,6.3,7.7,79.05,80.1,44.5114,-89.5856,STEVENS POINT,55097,"Portage County, Wisconsin",908
6934,USC00480027,6.5,7.35,80.7,83.0,42.7292,-110.9297,AFTON,56023,"Lincoln County, Wyoming",913
6935,USC00480603,4.8,5.3,78.6,80.8,42.8733,-110.9075,BEDFORD 3 SE,56023,"Lincoln County, Wyoming",913
6936,USC00480915,-0.4,0.7,83.05,85.3,42.2128,-111.0456,BORDER 3 N,56023,"Lincoln County, Wyoming",913
6937,USC00483396,0.1,0.7,82.05,84.5,41.8183,-110.0564,FONTENELLE DAM,56023,"Lincoln County, Wyoming",913
6938,USC00483582,4.1,4.6,82.25,85.0,41.8367,-110.7703,FOSSIL BUTTE,56023,"Lincoln County, Wyoming",913
6939,USC00485105,1.2,1.9,78.55,80.5,41.8167,-110.5333,KEMMERER 2 N,56023,"Lincoln County, Wyoming",913
6940,USC00485252,-3.0,-2.2,81.5,84.0,42.2644,-110.195,LA BARGE,56023,"Lincoln County, Wyoming",913
6941,USC00487955,-2.0,-1.6,83.0,84.9,41.8667,-111.0,SAGE 4 NNW,56023,"Lincoln County, Wyoming",913
6942,USC00480080,16.2,17.65,85.45,87.0,41.4,-104.1017,ALBIN,56021,"Laramie County, Wyoming",915
6943,USC00480270,12.6,13.6,85.85,87.8,41.1517,-104.6575,ARCHER,56021,"Laramie County, Wyoming",915
6944,USC00481547,12.5,13.2,85.55,87.1,41.0844,-104.3789,CARPENTER 3N,56021,"Laramie County, Wyoming",915
6945,USC00481676,15.9,16.6,81.4,83.4,41.1522,-104.8056,CHEYENNE WFO,56021,"Laramie County, Wyoming",915
6946,USC00484442,14.6,15.850000000000001,80.25,82.2,41.15,-105.1667,HECLA 1E,56021,"Laramie County, Wyoming",915
6947,USC00487240,11.1,13.149999999999999,85.4,87.8,41.1722,-104.1583,PINE BLUFFS 5W,56021,"Laramie County, Wyoming",915
6948,USW00024018,16.8,17.7,82.2,84.1,41.1519,-104.8061,CHEYENNE,56021,"Laramie County, Wyoming",915
6949,USC00480140,10.2,11.1,77.05,79.3,43.7728,-111.0339,ALTA 1 NNW,56039,"Teton County, Wyoming",1016
6950,USC00482375,-7.5,-7.0,71.05,72.8,43.4136,-110.1631,DARWIN RCH,56039,"Teton County, Wyoming",1016
6951,USC00484910,5.3,5.9,81.75,83.8,43.4836,-110.7594,JACKSON,56039,"Teton County, Wyoming",1016
6952,USC00485345,-0.3,1.55,71.30000000000001,73.6,44.5619,-110.3986,LAKE YELLOWSTONE,56039,"Teton County, Wyoming",1016
6953,USC00486428,0.5,1.1,79.8,82.3,43.6536,-110.7169,MOOSE,56039,"Teton County, Wyoming",1016
6954,USC00486440,0.4,1.3,78.4,80.8,43.8567,-110.5889,MORAN 5WNW,56039,"Teton County, Wyoming",1016
6955,USC00486845,-0.5,0.15000000000000002,74.19999999999999,76.8,44.4569,-110.8328,OLD FAITHFUL,56039,"Teton County, Wyoming",1016
6956,USC00488315,-0.9,-0.4,76.4,79.0,44.1333,-110.6658,SNAKE RIVER,56039,"Teton County, Wyoming",1016
6957,USW00004131,-0.3,1.0,78.5,80.4,43.6614,-110.7119,MOOSE 1 NNE,56039,"Teton County, Wyoming",1016
6958,USW00094173,0.6,1.55,71.9,73.6,44.5444,-110.4211,YELLOWSTONE LAKE,56039,"Teton County, Wyoming",1016
6959,USC00480484,6.0,6.45,84.45,86.4,41.0389,-107.6575,BAGGS,56007,"Carbon County, Wyoming",1034
6960,USC00482995,12.7,13.2,80.6,82.2,41.6878,-106.4136,ELK MTN,56007,"Carbon County, Wyoming",1034
6961,USC00483045,10.0,10.3,80.75,82.3,41.1833,-106.6167,ENCAMPMENT 10 ESE,56007,"Carbon County, Wyoming",1034
6962,USC00486120,9.5,9.7,82.1,84.0,41.8978,-106.2017,MEDICINE BOW,56007,"Carbon County, Wyoming",1034
6963,USC00486595,13.7,14.7,85.65,87.6,42.3628,-107.4444,MUDDY GAP,56007,"Carbon County, Wyoming",1034
6964,USC00487528,11.4,13.2,81.9,84.5,41.7983,-107.2294,RAWLINS 1NE,56007,"Carbon County, Wyoming",1034
6965,USC00487990,11.2,11.8,81.95,83.4,41.4528,-106.8053,SARATOGA,56007,"Carbon County, Wyoming",1034
6966,USC00488070,12.4,14.5,83.45,85.5,42.1569,-106.9153,SEMINOE DAM,56007,"Carbon County, Wyoming",1034
6967,USC00488192,-2.1,-1.2,77.55,79.2,42.3667,-106.105,SHIRLEY BASIN,56007,"Carbon County, Wyoming",1034
6968,USW00024057,11.5,11.9,82.55,84.5,41.8056,-107.1997,RAWLINS MUNI AP,56007,"Carbon County, Wyoming",1034
6969,USC00480540,2.7,4.55,89.19999999999999,91.3,44.38,-108.035,BASIN,56003,"Big Horn County, Wyoming",778
6970,USC00482415,3.6,4.65,87.95,90.3,44.8919,-108.5931,DEAVER,56003,"Big Horn County, Wyoming",778
6971,USC00483031,7.2,8.3,84.95,86.9,44.4972,-108.3906,EMBLEM,56003,"Big Horn County, Wyoming",778
6972,USC00484080,0.2,2.8499999999999996,88.7,91.9,44.4908,-108.0411,GREYBULL,56003,"Big Horn County, Wyoming",778
6973,USC00485770,6.2,7.85,85.30000000000001,87.6,44.8375,-108.4042,LOVELL,56003,"Big Horn County, Wyoming",778
6974,USC00488124,5.3,7.2,88.1,90.6,44.5478,-107.7633,SHELL 1NE,56003,"Big Horn County, Wyoming",778
6975,USW00024048,4.4,5.35,89.65,91.9,44.5169,-108.0822,GREYBULL S BIG HORN AP,56003,"Big Horn County, Wyoming",778
6976,USC00480552,11.4,12.1,82.80000000000001,84.6,42.6339,-106.3775,BATES CREEK #2,56025,"Natrona County, Wyoming",979
6977,USC00481569,15.2,15.6,87.25,89.5,42.8614,-106.2925,CASPER WWTP,56025,"Natrona County, Wyoming",979
6978,USC00486195,11.3,13.0,87.7,89.9,43.4131,-106.2772,MIDWEST,56025,"Natrona County, Wyoming",979
6979,USC00487105,13.2,15.149999999999999,84.0,85.0,42.4717,-106.8528,PATHFINDER DAM,56025,"Natrona County, Wyoming",979
6980,USC00487376,7.0,9.649999999999999,86.8,89.1,43.035,-106.9883,POWDER RIVER #2,56025,"Natrona County, Wyoming",979
6981,USW00024089,12.8,14.4,87.2,89.2,42.8975,-106.4636,CASPER NATRONA CO AP,56025,"Natrona County, Wyoming",979
6982,USC00480680,10.0,12.1,85.35,87.0,44.6828,-107.0089,BIG HORN,56033,"Sheridan County, Wyoming",812
6983,USC00481220,6.1,6.9,70.0,72.4,44.7742,-107.5217,BURGESS JUNCTION,56033,"Sheridan County, Wyoming",812
6984,USC00481816,5.0,6.85,85.3,87.3,44.5781,-106.4472,CLEARMONT 5 SW,56033,"Sheridan County, Wyoming",812
6985,USC00482399,8.2,10.6,85.85,86.8,44.8728,-107.2658,DAYTON,56033,"Sheridan County, Wyoming",812
6986,USC00485506,12.3,14.05,88.35,90.7,44.85,-106.2889,LEITER 9N,56033,"Sheridan County, Wyoming",812
6987,USC00488160,8.4,9.45,87.80000000000001,90.2,44.8406,-106.8383,SHERIDAN FLD STA,56033,"Sheridan County, Wyoming",812
6988,USC00488626,12.0,12.8,79.30000000000001,81.3,44.5772,-106.8969,STORY,56033,"Sheridan County, Wyoming",812
6989,USW00024029,9.8,11.350000000000001,86.55,89.0,44.7694,-106.9689,SHERIDAN CO AP,56033,"Sheridan County, Wyoming",812
6990,USC00480740,10.7,11.9,84.55,86.7,44.1242,-106.7319,BILLY CREEK,56019,"Johnson County, Wyoming",737
6991,USC00481165,12.2,13.7,83.1,85.3,44.3547,-106.6992,BUFFALO,56019,"Johnson County, Wyoming",737
6992,USC00485055,7.8,9.25,87.3,89.3,43.7144,-106.6375,KAYCEE,56019,"Johnson County, Wyoming",737
6993,USW00094054,14.6,16.55,84.25,86.3,44.3814,-106.7211,BUFFALO JOHNSON CO AP,56019,"Johnson County, Wyoming",737
6994,USC00480761,7.9,8.3,83.75,85.7,41.5894,-108.5086,BITTER CREEK 4 NE,56037,"Sweetwater County, Wyoming",1158
6995,USC00481131,7.9,8.4,85.9,88.8,41.2469,-109.5967,BUCKBOARD MARINA,56037,"Sweetwater County, Wyoming",1158
6996,USC00484065,6.6,7.35,86.9,89.3,41.5167,-109.4703,GREEN RIVER,56037,"Sweetwater County, Wyoming",1158
6997,USC00487847,10.8,11.3,84.85,87.1,41.5778,-109.2394,ROCK SPRINGS FIRE DEPART,56037,"Sweetwater County, Wyoming",1158
6998,USC00489459,6.0,7.7,83.5,85.7,41.6667,-107.9667,WAMSUTTER,56037,"Sweetwater County, Wyoming",1158
6999,USW00024027,11.8,12.5,82.6,85.0,41.5944,-109.0528,ROCK SPRINGS AP,56037,"Sweetwater County, Wyoming",1158
7000,USC00480778,18.1,19.2,86.45,88.9,43.6561,-107.7375,BLACK MTN,56017,"Hot Springs County, Wyoming",718
7001,USC00488875,9.7,11.55,92.25,94.4,43.6483,-108.2036,THERMOPOLIS,56017,"Hot Springs County, Wyoming",718
7002,USC00488884,-0.3,1.55,86.7,88.3,43.7536,-108.1436,THERMOPOLIS 9NE,56017,"Hot Springs County, Wyoming",718
7003,USC00488888,8.4,9.5,83.80000000000001,85.8,43.7125,-108.6964,THERMOPOLIS 25WNW,56017,"Hot Springs County, Wyoming",718
7004,USC00480865,-3.9,-3.1,78.3,80.3,43.2278,-110.4358,BONDURANT,56035,"Sublette County, Wyoming",1135
7005,USC00480951,-7.5,-6.8,79.75,82.5,42.7158,-109.6903,BOULDER REARING STN,56035,"Sublette County, Wyoming",1135
7006,USC00482054,0.7,1.8,77.25,79.0,42.9589,-109.9958,CORA,56035,"Sublette County, Wyoming",1135
7007,USC00482242,-5.2,-4.5,76.4,78.8,42.9281,-110.1272,DANIEL FISH HATCHERY,56035,"Sublette County, Wyoming",1135
7008,USC00487260,0.0,0.9,77.9,79.9,42.8747,-109.8592,PINEDALE,56035,"Sublette County, Wyoming",1135
7009,USW00024164,-4.2,-3.4,79.75,81.9,42.5844,-110.1075,BIG PINEY MARBLETON AP,56035,"Sublette County, Wyoming",1135
7010,USC00481000,4.9,6.05,88.9,91.4,43.4053,-108.1633,BOYSEN DAM,56013,"Fremont County, Wyoming",794
7011,USC00481284,9.3,10.4,80.45,82.5,43.3656,-109.2756,BURRIS,56013,"Fremont County, Wyoming",794
7012,USC00482595,5.9,7.85,82.75,85.0,43.2281,-108.9489,DIVERSION DAM,56013,"Fremont County, Wyoming",794
7013,USC00482715,10.9,12.0,78.6,80.9,43.5397,-109.6553,DUBOIS,56013,"Fremont County, Wyoming",794
7014,USC00484925,8.2,8.6,83.95,86.0,42.4942,-107.8292,JEFFREY CITY,56013,"Fremont County, Wyoming",794
7015,USC00485392,1.8,2.9,85.6,87.6,42.8447,-108.7406,LANDER 1 N,56013,"Fremont County, Wyoming",794
7016,USC00487115,6.2,8.1,84.75,87.0,43.2458,-108.6942,PAVILLION,56013,"Fremont County, Wyoming",794
7017,USC00487760,4.1,6.15,87.45,89.3,43.0308,-108.3742,RIVERTON,56013,"Fremont County, Wyoming",794
7018,USC00488209,4.6,5.9,90.5,90.9,43.2372,-108.1097,SHOSHONI,56013,"Fremont County, Wyoming",794
7019,USC00488385,4.1,4.2,76.5,78.6,42.4667,-108.8,SOUTH PASS CITY,56013,"Fremont County, Wyoming",794
7020,USW00024021,8.7,10.149999999999999,85.85,88.0,42.8153,-108.7261,LANDER HUNT FLD AP,56013,"Fremont County, Wyoming",794
7021,USW00024061,6.7,8.45,86.1,88.8,43.0661,-108.4767,RIVERTON,56013,"Fremont County, Wyoming",794
7022,USW00094078,11.2,12.5,84.45,85.9,42.6753,-108.6686,LANDER 11 SSE,56013,"Fremont County, Wyoming",794
7023,USC00481175,21.9,23.25,76.4,78.4,44.5075,-109.1675,BUFFALO BILL DAM,56029,"Park County, Wyoming",810
7024,USC00481775,4.4,6.1,84.15,86.2,44.9367,-109.1375,CLARK 3NE,56029,"Park County, Wyoming",810
7025,USC00481840,14.9,16.5,82.95,85.1,44.5147,-109.045,CODY,56029,"Park County, Wyoming",810
7026,USC00481850,11.5,13.350000000000001,84.30000000000001,86.5,44.4139,-108.9006,CODY 12SE,56029,"Park County, Wyoming",810
7027,USC00481855,16.0,16.95,82.3,84.6,44.3367,-109.3914,CODY 21 SW,56029,"Park County, Wyoming",810
7028,USC00482135,3.0,3.8,78.45,79.9,44.8675,-109.6436,CRANDALL CREEK,56029,"Park County, Wyoming",810
7029,USC00484411,10.9,12.350000000000001,83.9,85.6,44.7053,-108.9558,HEART MTN,56029,"Park County, Wyoming",810
7030,USC00487031,3.4,5.3,79.9,81.5,44.5036,-109.9639,PAHASKA,56029,"Park County, Wyoming",810
7031,USC00487388,7.0,7.9,85.05,87.2,44.7764,-108.7592,POWELL FLD STN,56029,"Park County, Wyoming",810
7032,USC00488758,4.7,6.8,77.6,79.7,44.0761,-108.9547,SUNSHINE 3NE,56029,"Park County, Wyoming",810
7033,USC00489025,1.7,2.1,78.80000000000001,81.2,44.9167,-110.4203,TOWER FALLS,56029,"Park County, Wyoming",810
7034,USC00489467,16.6,18.05,81.0,84.0,44.4736,-109.4256,WAPITI 1NE,56029,"Park County, Wyoming",810
7035,USC00489902,2.1,3.8499999999999996,77.35,81.0,44.4886,-110.0039,YELLOWSTONE NP E ENT,56029,"Park County, Wyoming",810
